"SampleID","imperv_prop_500m","mean_imperv_pct_500m","imperv_prop_1km","mean_imperv_pct_1km"
"S21_1161",0.442257447715702,44.2257447715702,0.534175794725685,53.4175794725685
"S21_1166",0.601965504119563,60.1965504119563,0.718641725580477,71.8641725580477
"S21_1167",0.601965504119563,60.1965504119563,0.718641725580477,71.8641725580477
"S21_1168",0.271417886836225,27.1417886836225,0.390764666086824,39.0764666086824
"S21_1180",0.601965504119563,60.1965504119563,0.718641725580477,71.8641725580477
"S21_1172",0.203840777619532,20.3840777619532,0.461053096954296,46.1053096954296
"S21_1173",0.442257447715702,44.2257447715702,0.534175794725685,53.4175794725685
"S21_1174",0.327008919039769,32.7008919039769,0.498062454322732,49.8062454322732
"S21_1177",0.442257447715702,44.2257447715702,0.534175794725685,53.4175794725685
"S21_0025",0.334601011027259,33.4601011027259,0.462988699457159,46.2988699457159
"S21_0023",0.520253656901543,52.0253656901543,0.490566261242393,49.0566261242393
"S21_0057",0.218540730939199,21.8540730939199,0.452895011969117,45.2895011969117
"S21_0026",0.810340311131771,81.0340311131771,0.8276462835491,82.76462835491
"S21_0050",0.472018768041274,47.2018768041274,0.5195593629633,51.95593629633
"S21_4935",0.601965504119563,60.1965504119563,0.718641725580477,71.8641725580477
"S21_4938",0.56359696641053,56.359696641053,0.591682121102649,59.1682121102648
"S21_4940",0.442257447715702,44.2257447715702,0.534175794725685,53.4175794725685
"S21_4941",0.632629086678192,63.2629086678192,0.684855701460165,68.4855701460165
"S21_4946",0.203840777619532,20.3840777619532,0.461053096954296,46.1053096954296
"S21_4947",0.601965504119563,60.1965504119563,0.718641725580477,71.8641725580477
"S21_4948",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4949",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4953",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4954",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4956",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_1148",0.442257447715702,44.2257447715702,0.534175794725685,53.4175794725685
"S21_1155",0.442257447715702,44.2257447715702,0.534175794725685,53.4175794725685
"S21_1157",0.327008919039769,32.7008919039769,0.498062454322732,49.8062454322732
"S21_1121",0.232690547743853,23.2690547743853,0.328749463310493,32.8749463310493
"S21_1106",0.243853492218597,24.3853492218597,0.291266397163109,29.1266397163109
"S21_0040",0.229436522983472,22.9436522983472,0.456420998372225,45.6420998372225
"S21_0052",0.143307096455976,14.3307096455976,0.441612518274678,44.1612518274678
"S21_0041",0.231375134105363,23.1375134105363,0.456134835434083,45.6134835434083
"S21_0053",0.294477692167426,29.4477692167426,0.393446196885227,39.3446196885227
"S21_0062",0.598769531720199,59.8769531720199,0.719267290493989,71.9267290493989
"S21_0038",0.448822023382331,44.8822023382331,0.537474322953935,53.7474322953935
"S21_0039",0.321180005308057,32.1180005308057,0.464860006014155,46.4860006014155
"S21_1118",0.375993695926445,37.5993695926445,0.407634172427022,40.7634172427022
"S21_0047",0.31738897766622,31.738897766622,0.457620551757374,45.7620551757374
"S21_0049",0.321476907379312,32.1476907379312,0.50747514694611,50.7475146946109
"S21_5077",0.297581759505026,29.7581759505026,0.325255856297568,32.5255856297568
"S21_5026",0.529272502373005,52.9272502373005,0.49201213970513,49.201213970513
"S21_5092",0.601965504119563,60.1965504119563,0.718641725580477,71.8641725580477
"S21_5097",0.601965504119563,60.1965504119563,0.718641725580477,71.8641725580477
"S21_1183",0.442257447715702,44.2257447715702,0.534175794725685,53.4175794725685
"S21_1185",0.442257447715702,44.2257447715702,0.534175794725685,53.4175794725685
"S21_1186",0.327008919039769,32.7008919039769,0.498062454322732,49.8062454322732
"S21_1220",0.450173729583275,45.0173729583274,0.537524562822232,53.7524562822232
"S21_1221",0.271417886836225,27.1417886836225,0.390764666086824,39.0764666086824
"S21_1222",0.601965504119563,60.1965504119563,0.718641725580477,71.8641725580477
"S21_1223",0.203840777619532,20.3840777619532,0.461053096954296,46.1053096954296
"S21_1224",0.271417886836225,27.1417886836225,0.390764666086824,39.0764666086824
"S21_1225",0.601965504119563,60.1965504119563,0.718641725580477,71.8641725580477
"S21_1227",0.271417886836225,27.1417886836225,0.390764666086824,39.0764666086824
"S21_1228",0.450173729583275,45.0173729583274,0.537524562822232,53.7524562822232
"S21_1187",0.268990460500855,26.8990460500855,0.329904209809637,32.9904209809637
"S21_1195",0.598571962294269,59.8571962294269,0.68625806359183,68.625806359183
"S21_1219",0.817723165150269,81.7723165150269,0.832088291520404,83.2088291520404
"S21_1208",0.247718994841164,24.7718994841164,0.352759686768768,35.2759686768768
"S21_1191",0.277882336339458,27.7882336339458,0.326602039651203,32.6602039651203
"S21_2044",0.633015807729609,63.3015807729609,0.68382128999526,68.382128999526
"S21_2049",0.385837460140145,38.5837460140145,0.424632731575796,42.4632731575796
"S21_2050",0.400648584633849,40.0648584633849,0.436865197580744,43.6865197580744
"S21_1319",0.810308749270889,81.0308749270889,0.828620444540318,82.8620444540318
"S21_1323",0.579637463011747,57.9637463011747,0.581517636275603,58.1517636275603
"S21_2060",0.810308749270889,81.0308749270889,0.828620444540318,82.8620444540318
"S21_2061",0.327008919039769,32.7008919039769,0.498062454322732,49.8062454322732
"S21_2062",0.810308749270889,81.0308749270889,0.828620444540318,82.8620444540318
"S21_2064",0.638393625116514,63.8393625116514,0.682244020603249,68.2244020603248
"S21_2065",0.596926210995881,59.6926210995881,0.688702848232004,68.8702848232004
"S21_4905",0.442257447715702,44.2257447715702,0.534175794725685,53.4175794725685
"S21_4906",0.327008919039769,32.7008919039769,0.498062454322732,49.8062454322732
"S21_4908",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4909",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4910",0.442257447715702,44.2257447715702,0.534175794725685,53.4175794725685
"S21_4912",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4918",0.442257447715702,44.2257447715702,0.534175794725685,53.4175794725685
"S21_4920",0.442257447715702,44.2257447715702,0.534175794725685,53.4175794725685
"S21_4923",0.632629086678192,63.2629086678192,0.684855701460165,68.4855701460165
"S21_4931",0.67537021472769,67.537021472769,0.665760262175324,66.5760262175324
"S21_4933",0.67537021472769,67.537021472769,0.665760262175324,66.5760262175324
"S21_4934",0.601965504119563,60.1965504119563,0.718641725580477,71.8641725580477
"S20_3715",0.337824550201115,33.7824550201115,0.387739921820734,38.7739921820734
"S20_3724",0.325675963286696,32.5675963286696,0.394006089938986,39.4006089938986
"S20_3725",0.456420916100862,45.6420916100862,0.502577250358409,50.2577250358409
"S21_1315",0.203840777619532,20.3840777619532,0.461053096954296,46.1053096954296
"S21_1317",0.506252276600108,50.6252276600108,0.544364538727613,54.4364538727613
"S21_1324",0.579637463011747,57.9637463011747,0.581517636275603,58.1517636275603
"S21_2074",0.223826549276125,22.3826549276125,0.24300198807446,24.300198807446
"S21_2084",0.203840777619532,20.3840777619532,0.461053096954296,46.1053096954296
"S21_2394",0.442257447715702,44.2257447715702,0.534175794725685,53.4175794725685
"S21_1291",0.246505400780903,24.6505400780903,0.413568859450735,41.3568859450735
"S21_2037",0.280551219293248,28.0551219293248,0.377913931985776,37.7913931985776
"S21_2042",0.217085548226278,21.7085548226278,0.34687917184173,34.687917184173
"S21_2051",0.600785238734512,60.0785238734511,0.681959127088532,68.1959127088532
"S21_2377",0.214008627169121,21.4008627169121,0.353361359823733,35.3361359823733
"S21_1231",0.471326089404589,47.1326089404589,0.502626026173865,50.2626026173865
"S21_1234",0.271417886836225,27.1417886836225,0.390764666086824,39.0764666086824
"S21_1236",0.442257447715702,44.2257447715702,0.534175794725685,53.4175794725685
"S21_1238",0.601965504119563,60.1965504119563,0.718641725580477,71.8641725580477
"S21_1239",0.664743002933335,66.4743002933335,0.673463233668427,67.3463233668427
"S21_1241",0.664743002933335,66.4743002933335,0.673463233668427,67.3463233668427
"S21_1242",0.664743002933335,66.4743002933335,0.673463233668427,67.3463233668427
"S21_1243",0.601965504119563,60.1965504119563,0.718641725580477,71.8641725580477
"S21_1292",0.203840777619532,20.3840777619532,0.461053096954296,46.1053096954296
"S21_1270",0.383449519668264,38.3449519668264,0.498950501397469,49.8950501397469
"S21_1273",0.270244649706765,27.0244649706765,0.328427246345548,32.8427246345548
"S21_1284",0.6236101252049,62.36101252049,0.69054169154967,69.054169154967
"S21_2067",0.542306871591201,54.2306871591201,0.575077851283554,57.5077851283554
"S21_2068",0.601965504119563,60.1965504119563,0.718641725580477,71.8641725580477
"S21_2069",0.810308749270889,81.0308749270889,0.828620444540318,82.8620444540318
"S21_2070",0.203840777619532,20.3840777619532,0.461053096954296,46.1053096954296
"S21_2072",0.810308749270889,81.0308749270889,0.828620444540318,82.8620444540318
"S21_2075",0.810308749270889,81.0308749270889,0.828620444540318,82.8620444540318
"S21_2077",0.579637463011747,57.9637463011747,0.581517636275603,58.1517636275603
"S21_2079",0.632629086678192,63.2629086678192,0.684855701460165,68.4855701460165
"S21_2080",0.632629086678192,63.2629086678192,0.684855701460165,68.4855701460165
"S21_2082",0.632629086678192,63.2629086678192,0.684855701460165,68.4855701460165
"S21_2083",0.506252276600108,50.6252276600108,0.544364538727613,54.4364538727613
"S21_2347",0.264408916701668,26.4408916701668,0.334475971149906,33.4475971149906
"S21_2348",0.265760717564783,26.5760717564783,0.332890672080762,33.2890672080762
"S21_5123",0.601965504119563,60.1965504119563,0.718641725580477,71.8641725580477
"S21_5127",0.442257447715702,44.2257447715702,0.534175794725685,53.4175794725685
"S22_0851",0.810308749270889,81.0308749270889,0.828620444540318,82.8620444540318
"S22_0852",0.203840777619532,20.3840777619532,0.461053096954296,46.1053096954296
"S22_0855",0.586239154328477,58.6239154328477,0.698466469959638,69.8466469959638
"S22_0859",0.586239154328477,58.6239154328477,0.698466469959638,69.8466469959638
"S22_0860",0.579637463011747,57.9637463011747,0.581517636275603,58.1517636275603
"S22_0861",0.203840777619532,20.3840777619532,0.461053096954296,46.1053096954296
"S22_0862",0.579637463011747,57.9637463011747,0.581517636275603,58.1517636275603
"S21_4957",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4961",0.327008919039769,32.7008919039769,0.498062454322732,49.8062454322732
"S21_4963",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4964",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4967",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
